date,longitude,latitude,resight,size,source
11/30/2010,-62.88,60.36,1,X,IIP
01/12/2011,-63.5,60.5,0,X,IIP
07/30/2011,-56.69,49.84,0,LG,IIP
08/13/2011,-56.65,49.78,1,MED,IIP
07/30/2011,-56.74,49.91,0,LG,IIP
07/30/2011,-56.01,50.04,0,VLG,IIP
07/30/2011,-56.46,50.14,0,LG,IIP
07/30/2011,-56.41,50.15,0,MED,IIP
07/30/2011,-56.33,50.24,0,VLG,IIP
07/30/2011,-56.17,50.26,0,VLG,IIP
07/30/2011,-55.87,50.3,0,VLG,IIP
08/02/2011,-55.9,50.38,1,LG,IIP
07/30/2011,-56.08,50.33,0,LG,IIP
07/30/2011,-56.05,50.56,0,LG,IIP
08/02/2011,-56.08,50.65,1,LG,IIP
07/30/2011,-56.03,50.62,0,VLG,IIP
08/02/2011,-55.93,50.68,1,VLG,IIP
07/30/2011,-55.8,50.84,0,VLG,IIP
08/02/2011,-55.72,50.8,1,X,IIP
08/02/2011,-55.74,50.81,1,VLG,IIP
07/30/2011,-55.9,50.86,0,LG,IIP
07/30/2011,-55.73,50.88,0,LG,IIP
08/02/2011,-55.72,50.89,1,X,IIP
07/30/2011,-55.84,50.9,0,VLG,IIP
07/30/2011,-55.73,50.9,0,LG,IIP
07/30/2011,-55.68,50.91,0,MED,IIP
07/30/2011,-55.65,50.92,0,LG,IIP
07/30/2011,-55.62,50.97,0,MED,IIP
08/02/2011,-55.7,51.03,1,X,IIP
07/30/2011,-55.82,51,0,LG,IIP
07/30/2011,-55.82,51.01,0,LG,IIP
07/30/2011,-55.69,51.15,0,LG,IIP
07/30/2011,-55.6,51.21,0,VLG,IIP
07/30/2011,-55.66,51.21,0,VLG,IIP
07/30/2011,-55.6,51.21,0,VLG,IIP
07/30/2011,-55.6,51.22,0,MED,IIP
07/30/2011,-55.6,51.22,0,VLG,IIP
07/30/2011,-55.59,51.22,0,VLG,IIP
07/30/2011,-55.66,51.25,0,VLG,IIP
08/02/2011,-55.71,51.23,1,X,IIP
07/30/2011,-55.64,51.27,0,LG,IIP
08/02/2011,-55.73,51.21,1,X,IIP
07/30/2011,-55.87,51.27,0,MED,IIP
07/30/2011,-55.6,51.27,0,VLG,IIP
07/30/2011,-55.69,51.29,0,VLG,IIP
07/30/2011,-55.62,51.29,0,VLG,IIP
08/02/2011,-55.68,51.26,1,X,IIP
07/30/2011,-55.65,51.29,0,VLG,IIP
07/30/2011,-55.93,51.29,0,MED,IIP
07/30/2011,-55.67,51.29,0,VLG,IIP
07/30/2011,-55.6,51.29,0,VLG,IIP
08/02/2011,-55.7,51.24,1,X,IIP
07/30/2011,-55.69,51.3,0,MED,IIP
07/30/2011,-55.64,51.3,0,VLG,IIP
08/02/2011,-55.66,51.27,1,X,IIP
07/30/2011,-55.66,51.3,0,LG,IIP
07/30/2011,-55.94,51.31,0,MED,IIP
07/30/2011,-55.65,51.31,0,VLG,IIP
07/30/2011,-55.88,51.31,0,VLG,IIP
08/02/2011,-55.83,51.24,1,X,IIP
07/30/2011,-55.67,51.31,0,LG,IIP
07/30/2011,-55.66,51.31,0,LG,IIP
07/30/2011,-55.72,51.31,0,LG,IIP
08/02/2011,-55.71,51.28,1,X,IIP
07/30/2011,-55.95,51.31,0,MED,IIP
07/30/2011,-55.6,51.33,0,LG,IIP
