date,longitude,latitude,resight,size,source
12/12/2012,-59.75,57.50,1,X,IIP
01/16/2013,-59.15,56.61,0,SM,IIP
02/02/2013,-54.60,54.77,1,X,IIP
02/26/2013,-52.84,51.90,1,X,IIP
01/16/2013,-59.39,56.35,0,SM,IIP
02/02/2013,-54.53,54.56,1,SM,IIP
02/24/2013,-53.19,52.30,1,SM,IIP
02/26/2013,-53.19,51.91,1,SM,IIP
01/16/2013,-59.64,56.71,0,SM,IIP
02/02/2013,-54.58,54.77,1,X,IIP
02/24/2013,-53.24,52.43,1,X,IIP
03/24/2013,-53.54,50.30,1,SM,IIP
01/15/2013,-59.89,57.03,0,MED,IIP
02/02/2013,-55.58,55.04,1,MED,IIP
02/26/2013,-52.98,51.79,1,SM,IIP
01/15/2013,-59.53,56.81,0,SM,IIP
01/15/2013,-59.39,56.79,0,MED,IIP
02/12/2013,-52.35,53.07,1,SM,IIP
01/15/2013,-59.65,56.93,0,SM,IIP
02/02/2013,-54.71,54.40,1,MED,IIP
02/24/2013,-53.96,52.78,1,MED,IIP
03/24/2013,-55.30,50.16,1,X,IIP
04/08/2013,-54.50,49.69,1,MED,IIP
04/29/2013,-53.84,50.05,1,X,IIP
01/15/2013,-60.69,57.57,0,SM,IIP
01/15/2013,-60.38,57.24,0,SM,IIP
01/15/2013,-60.51,57.39,0,SM,IIP
01/15/2013,-60.11,57.52,0,X,IIP
02/02/2013,-58.98,56.25,1,X,IIP
01/15/2013,-60.25,57.40,0,SM,IIP
02/02/2013,-58.01,55.91,1,X,IIP
01/15/2013,-60.99,57.49,0,SM,IIP
01/15/2013,-61.09,57.51,0,SM,IIP
01/17/2013,-62.51,59.69,0,X,IIP
02/02/2013,-61.11,58.01,1,X,IIP
01/17/2013,-62.80,59.99,0,X,IIP
02/03/2013,-61.15,58.29,1,MED,IIP
08/27/2013,-61.40,58.79,0,MED,IIP
08/27/2013,-60.40,57.84,0,SM,IIP
08/27/2013,-60.40,57.84,0,X,IIP
08/30/2013,-59.24,55.63,0,X,IIP
08/30/2013,-59.02,55.65,0,X,IIP
08/30/2013,-60.05,56.09,0,X,IIP
08/30/2013,-60.08,56.08,0,X,IIP
08/30/2013,-60.07,56.13,0,X,IIP
08/30/2013,-60.03,56.15,0,X,IIP
08/30/2013,-60.17,56.42,0,X,IIP
08/30/2013,-58.95,57.06,0,X,IIP
08/30/2013,-58.97,57.07,0,X,IIP
09/04/2013,-59.88,56.50,0,X,IIP
09/04/2013,-57.25,55.17,0,X,IIP
09/04/2013,-57.20,55.17,0,X,IIP
09/04/2013,-56.49,55.07,0,X,IIP
09/04/2013,-56.23,54.95,0,X,IIP
09/04/2013,-57.37,54.71,0,X,IIP
09/04/2013,-55.91,51.67,0,X,IIP
09/07/2013,-53.89,52.35,0,VLG,IIP
09/10/2013,-63.46,59.89,0,VLG,IIP
09/10/2013,-62.83,60.36,0,X,IIP
09/10/2013,-61.63,60.19,0,X,IIP
09/10/2013,-61.41,60.12,0,X,IIP
09/10/2013,-63.62,60.26,0,X,IIP
09/10/2013,-63.45,59.89,0,X,IIP
09/10/2013,-62.14,58.61,0,X,IIP
09/10/2013,-61.13,57.04,0,X,IIP
09/10/2013,-61.88,58.00,0,X,IIP
09/10/2013,-55.05,49.25,0,X,IIP
09/10/2013,-54.99,49.49,0,X,IIP
09/10/2013,-55.80,49.62,0,X,IIP
09/10/2013,-48.92,49.88,0,X,IIP
