date,longitude,latitude,resight,size,source
01/13/1963,-55.83,51.83,0,SM,IIP
01/13/1963,-55.8,53.57,0,LG,IIP
01/13/1963,-58.27,55.12,0,MED,IIP
01/13/1963,-57.83,55.0,0,MED,IIP
01/13/1963,-55.58,53.33,0,BBGR,IIP
01/13/1963,-65.0,61.83,0,MED,IIP
01/14/1963,-65.5,62.83,0,MED,IIP
02/13/1963,-55.38,53.52,0,LG,IIP
02/13/1963,-54.83,54.85,0,LG,IIP
03/05/1963,-49.3,47.57,0,MED,IIP
03/10/1963,-48.58,48.47,0,LG,IIP
03/21/1963,-55.78,51.8,0,MED,IIP
03/21/1963,-50.95,49.3,0,MED,IIP
03/21/1963,-54.53,53.02,0,BBGR,IIP
03/21/1963,-51.02,49.43,0,BBGR,IIP
03/23/1963,-47.47,47.13,0,SM,IIP
03/23/1963,-50.92,47.75,0,SM,IIP
03/23/1963,-51.42,47.63,0,SM,IIP
03/23/1963,-50.0,48.08,0,MED,IIP
03/23/1963,-51.92,48.2,0,MED,IIP
03/23/1963,-51.73,48.47,0,SM,IIP
03/23/1963,-50.9,48.55,0,SM,IIP
03/23/1963,-52.25,48.63,0,MED,IIP
03/23/1963,-52.17,48.77,0,SM,IIP
03/23/1963,-52.17,48.92,0,SM,IIP
03/23/1963,-52.22,49.0,0,SM,IIP
03/23/1963,-47.33,47.13,0,SM,IIP
03/23/1963,-51.48,47.22,0,SM,IIP
03/23/1963,-49.53,47.63,0,SM,IIP
03/23/1963,-49.53,47.63,0,MED,IIP
03/23/1963,-51.52,47.65,0,MED,IIP
03/23/1963,-51.63,47.87,0,SM,IIP
03/23/1963,-49.13,47.92,0,SM,IIP
03/23/1963,-51.0,47.92,0,MED,IIP
03/23/1963,-51.87,48.13,0,MED,IIP
03/23/1963,-50.97,48.15,0,SM,IIP
03/23/1963,-52.5,48.38,0,SM,IIP
03/23/1963,-51.13,48.53,0,SM,IIP
03/23/1963,-51.3,48.55,0,MED,IIP
03/23/1963,-52.13,48.6,0,MED,IIP
03/23/1963,-52.25,48.93,0,MED,IIP
03/24/1963,-50.5,56.55,0,MED,IIP
03/25/1963,-49.77,56.47,0,MED,IIP
03/25/1963,-53.5,49.75,0,MED,IIP
03/26/1963,-53.18,49.75,0,MED,IIP
03/26/1963,-54.5,50.5,0,MED,IIP
03/26/1963,-55.92,51.8,0,MED,IIP
03/26/1963,-55.75,53.17,0,MED,IIP
03/30/1963,-46.47,47.33,0,SM,IIP
03/30/1963,-49.7,47.53,0,SM,IIP
03/30/1963,-46.93,47.47,0,BBGR,IIP
03/30/1963,-47.63,47.82,0,SM,IIP
03/30/1963,-50.92,47.83,0,MED,IIP
03/30/1963,-46.82,47.93,0,BBGR,IIP
03/30/1963,-47.12,47.97,0,SM,IIP
03/30/1963,-47.35,47.95,0,MED,IIP
03/30/1963,-47.8,47.92,0,BBGR,IIP
03/30/1963,-50.47,47.98,0,SM,IIP
03/30/1963,-50.78,48.0,0,BBGR,IIP
03/30/1963,-51.38,48.02,0,SM,IIP
03/30/1963,-49.03,48.07,0,MED,IIP
03/30/1963,-49.97,48.07,0,SM,IIP
03/30/1963,-47.58,48.13,0,BBGR,IIP
03/30/1963,-47.4,48.17,0,MED,IIP
03/30/1963,-48.65,48.23,0,BBGR,IIP
03/30/1963,-49.87,48.22,0,MED,IIP
03/30/1963,-50.72,48.27,0,MED,IIP
03/30/1963,-51.12,48.22,0,SM,IIP
03/30/1963,-51.5,48.27,0,MED,IIP
